date,eur_sent_mean,eur_subj_mean,eur_sent_std,eur_subj_std,usd_sent_mean,usd_subj_mean,usd_sent_std,usd_subj_std,eurusd_open,eurusd_high,eurusd_low,eurusd_close,eurusd_vol
2016-07-01 14:00:00,0.0195523885957,0.214465999541,0.125950533542,0.236371338576,0.0371068225756,0.22686232393,0.167918314112,0.252296335701,1.11228,1.11276,1.11142,1.11269,3813
2016-07-01 14:30:00,0.041688496743,0.222397173385,0.160625429848,0.256877037244,0.0588863284011,0.243911572711,0.191158522343,0.256426485836,1.11271,1.11379,1.11188,1.11193,4041
2016-07-01 15:00:00,-0.0287053571429,0.167991071429,0.210541924593,0.258709295182,0.014031986532,0.153131313131,0.0758985411792,0.212801852219,1.11193,1.11377,1.11186,1.11355,4381
2016-07-01 15:00:00,-0.0287053571429,0.167991071429,0.210541924593,0.258709295182,0.0537686340661,0.221662910026,0.199154089,0.275748470468,1.11193,1.11377,1.11186,1.11355,4381
2016-07-01 15:00:00,0.0237762743817,0.194076921252,0.164222803639,0.250351415913,0.014031986532,0.153131313131,0.0758985411792,0.212801852219,1.11193,1.11377,1.11186,1.11355,4381
2016-07-01 15:00:00,0.0237762743817,0.194076921252,0.164222803639,0.250351415913,0.0537686340661,0.221662910026,0.199154089,0.275748470468,1.11193,1.11377,1.11186,1.11355,4381
2016-07-01 15:30:00,0.0473436869425,0.218869275841,0.177160036239,0.255866707554,0.0249498666959,0.277715437371,0.261028702333,0.303136569413,1.11353,1.11437,1.11300,1.11315,3960
2016-07-01 16:00:00,0.0177834154399,0.204089305386,0.15541600407,0.245427558767,0.0139359317181,0.211659831573,0.183927820855,0.257313764292,1.11316,1.11688,1.11315,1.11581,4638
2016-07-01 16:30:00,0.022501583908,0.164214660011,0.137484073885,0.252648802531,0.0492012905362,0.221112038967,0.219625356408,0.290548047673,1.11584,1.11611,1.11477,1.11523,4912
2016-07-01 17:00:00,0.0168155333049,0.177393281118,0.142426585259,0.259050695934,0.0421212039422,0.213064988719,0.204671787511,0.282610915984,1.11522,1.11553,1.11283,1.11354,6605
2016-07-01 17:30:00,0.01261737908,0.227324813695,0.162461061619,0.257231640061,0.0172455716972,0.264257931185,0.20052067781,0.249775664153,1.11353,1.11369,1.11122,1.11321,5141
2016-07-01 18:00:00,0.0396455493764,0.209856117308,0.173612444977,0.2684480358,0.0472796592809,0.26532142818,0.204817405435,0.266100427883,1.11320,1.11523,1.11304,1.11428,5131
2016-07-01 18:30:00,0.0288635309691,0.184625415857,0.144937220228,0.244147116741,0.0511912692564,0.220750651484,0.190658200781,0.256982848696,1.11429,1.11518,1.11343,1.11438,2905
2016-07-01 19:00:00,0.00692180149843,0.223989069259,0.143998393044,0.250113748892,0.047213791406,0.247360459684,0.232310650645,0.278935837181,1.11438,1.11547,1.11335,1.11417,2901
2016-07-01 19:00:00,0.00692180149843,0.223989069259,0.143998393044,0.250113748892,0.124462962963,0.249537037037,0.242863607067,0.266136586962,1.11438,1.11547,1.11335,1.11417,2901
2016-07-01 19:00:00,0.0410484522092,0.269053846286,0.187823028044,0.30417428385,0.047213791406,0.247360459684,0.232310650645,0.278935837181,1.11438,1.11547,1.11335,1.11417,2901
2016-07-01 19:00:00,0.0410484522092,0.269053846286,0.187823028044,0.30417428385,0.124462962963,0.249537037037,0.242863607067,0.266136586962,1.11438,1.11547,1.11335,1.11417,2901
2016-07-01 19:30:00,0.0333436452713,0.17492003367,0.128641341781,0.240274875965,0.0568925892133,0.244403903477,0.252783420227,0.288595488639,1.11417,1.11545,1.11320,1.11349,3576
2016-07-01 20:00:00,0.0129301850657,0.195445740964,0.159700797905,0.26708957722,0.0703021749579,0.292600659752,0.288398457675,0.33759278059,1.11349,1.11480,1.11349,1.11389,2744
2016-07-01 20:30:00,0.0191445808096,0.196015383688,0.151085962041,0.248232902847,0.0693498603987,0.217811015315,0.216713979291,0.274982341311,1.11389,1.11439,1.11244,1.11262,2229
2016-07-01 21:00:00,0.0159001221568,0.136218255372,0.123016984826,0.237178251643,0.0355375418197,0.218080272404,0.202131399428,0.267895383014,1.11262,1.11292,1.11197,1.11202,1917
2016-07-01 21:30:00,0.0603642236566,0.147781004131,0.206267706007,0.286644950005,0.0940259032287,0.199593665224,0.248956110848,0.267923998286,1.11204,1.11307,1.11173,1.11253,1476
2016-07-01 22:00:00,0.0376977698927,0.129911425268,0.124944218236,0.262699643465,0.0523764776334,0.20180333081,0.241240351515,0.287171622172,1.11251,1.11385,1.11223,1.11384,1697
2016-07-01 22:30:00,0.0248846624475,0.108939999711,0.140302534572,0.254108763636,0.0506190592725,0.160635778599,0.220669100585,0.272616546035,1.11385,1.11391,1.11309,1.11340,1607
2016-07-01 23:00:00,0.0453688987862,0.114434977084,0.151114576647,0.232245599163,0.0737140477599,0.196743290141,0.223194557964,0.278449020774,1.11340,1.11341,1.11252,1.11321,1088
2016-07-01 23:30:00,0.0245438579134,0.0758273650665,0.127522347598,0.189157842419,0.10812150594,0.219993070222,0.258611720755,0.300301505364,1.11321,1.11423,1.11310,1.11362,1339
2016-07-02 00:00:00,0.0370969483192,0.138821717084,0.17678608245,0.262886985051,0.0900243748522,0.213767153476,0.22489828217,0.296266385693,,,,,
2016-07-02 00:30:00,0.0377075082128,0.120551871297,0.130853725244,0.237851056029,0.0996782003138,0.205180689458,0.236973627304,0.289049371143,,,,,
2016-07-02 01:00:00,0.0439580552911,0.106200290595,0.110043224532,0.20187656061,0.0821762363114,0.214640069053,0.233038604009,0.289949801914,,,,,
2016-07-02 01:30:00,0.0255074627515,0.12399324571,0.128286181791,0.241742679175,0.131168678544,0.234203423561,0.229393134242,0.314844144114,,,,,
2016-07-02 02:00:00,-0.0115384615385,0.0692307692308,0.0416025147169,0.170218562367,0.051724137931,0.198275862069,0.250172354381,0.304279816775,,,,,
2016-07-02 02:00:00,-0.0115384615385,0.0692307692308,0.0416025147169,0.170218562367,0.119969290842,0.363045852354,0.223419798548,0.366972044921,,,,,
2016-07-02 02:00:00,0.0536905852687,0.136126282126,0.162107778966,0.270594049666,0.051724137931,0.198275862069,0.250172354381,0.304279816775,,,,,
2016-07-02 02:00:00,0.0536905852687,0.136126282126,0.162107778966,0.270594049666,0.119969290842,0.363045852354,0.223419798548,0.366972044921,,,,,
2016-07-02 02:30:00,0.0370041186883,0.118744460218,0.165825109262,0.248909979579,0.100162393559,0.191058735638,0.214720936839,0.277838596664,,,,,
2016-07-02 03:00:00,0.0188290536068,0.0686476789247,0.0961030831837,0.19710328158,0.0638519927185,0.231110344458,0.237819806736,0.285685902605,,,,,
2016-07-02 03:30:00,0.0392228775397,0.121251038358,0.127256484635,0.239768728935,0.134811128199,0.215841961807,0.237946207152,0.265566368624,,,,,
2016-07-02 04:00:00,0.0348337070254,0.142139783485,0.124620582333,0.258787221918,0.138372057768,0.281140032882,0.260849340994,0.330197157611,,,,,
2016-07-02 04:30:00,0.0362218767149,0.155522529114,0.166279346254,0.260244353535,0.115472123658,0.275633111299,0.25297290664,0.313840100386,,,,,
2016-07-02 05:00:00,0.0415161226222,0.163842620036,0.113006262234,0.301346715113,0.0933020758555,0.198942765777,0.19914441288,0.256482770302,,,,,
2016-07-02 05:30:00,0.00552077979733,0.123073411875,0.172336179507,0.240676921745,0.134693493426,0.223184889586,0.240701819243,0.277186066891,,,,,
2016-07-02 06:00:00,0.0399448875637,0.136991865661,0.16023148032,0.253488881801,0.0841008043804,0.201889841878,0.221862910829,0.267444847388,,,,,
2016-07-02 06:30:00,0.0315417509209,0.131913527506,0.136862733572,0.275580307591,0.112923925387,0.197721698451,0.223272924409,0.271155062331,,,,,
2016-07-02 07:00:00,0.0311548207583,0.129634748434,0.135057957655,0.251711746226,0.103822138728,0.194005644949,0.235244020499,0.26259771176,,,,,
2016-07-02 07:30:00,0.0482501684793,0.127855604688,0.174802886672,0.24889366334,0.0904061730753,0.190050674815,0.211259079198,0.262144582021,,,,,
2016-07-02 08:00:00,0.029492597029,0.111740789775,0.135264714092,0.238077544533,0.109333853046,0.249266450071,0.2097588812,0.315930257696,,,,,
2016-07-02 08:30:00,0.032749162007,0.135088033109,0.138939651528,0.254559510831,0.129078681332,0.222507283172,0.214593496214,0.259922324159,,,,,
2016-07-02 09:00:00,0.0245684297152,0.130598452805,0.142598327475,0.252890838043,0.105546877712,0.198887500434,0.224763247559,0.267531163842,,,,,
2016-07-02 09:30:00,0.0567696258217,0.147616662658,0.195657373422,0.268314524182,0.153378614139,0.255770027074,0.236263068736,0.282544601907,,,,,
2016-07-02 10:00:00,0.0172083511168,0.0428001849481,0.0938173738901,0.144284670211,0.0235256410256,0.16405982906,0.174043190957,0.240214485142,,,,,
2016-07-02 10:00:00,0.0172083511168,0.0428001849481,0.0938173738901,0.144284670211,0.153613534264,0.232758024994,0.255204248087,0.278632398197,,,,,
2016-07-02 10:00:00,0.0480609379509,0.134763748196,0.161011592294,0.25535603997,0.0235256410256,0.16405982906,0.174043190957,0.240214485142,,,,,
2016-07-02 10:00:00,0.0480609379509,0.134763748196,0.161011592294,0.25535603997,0.153613534264,0.232758024994,0.255204248087,0.278632398197,,,,,
2016-07-02 10:30:00,0.0337338513666,0.105006299829,0.181424479713,0.227135279213,0.159087027368,0.272297553235,0.281921103838,0.313707610462,,,,,
2016-07-02 11:00:00,0.0528484891431,0.121683469474,0.209554237444,0.245291496967,0.131771249616,0.21254930589,0.286990374193,0.270611600341,,,,,
2016-07-02 11:30:00,0.0417730681288,0.137198907098,0.145408981093,0.23427614008,0.136604586575,0.268344886625,0.259738046184,0.279270791616,,,,,
2016-07-02 12:00:00,0.0324539219241,0.10959832187,0.144885328213,0.242206007301,0.12122153299,0.297202695368,0.262536719326,0.334772426822,,,,,
2016-07-02 12:30:00,0.0412839089018,0.136584051933,0.197276560158,0.273119629783,0.116145034271,0.254792101972,0.250144256474,0.313793583628,,,,,
2016-07-02 13:00:00,0.0391933091655,0.0968718524732,0.145423151997,0.231768590439,0.111480571295,0.251883446415,0.235589783517,0.320434622709,,,,,
2016-07-02 13:30:00,0.0829814503453,0.184614325655,0.230933574133,0.313604975994,0.122133868102,0.235034811376,0.26544078232,0.305720490815,,,,,
2016-07-02 14:00:00,0.0223893329705,0.117310532223,0.162616512569,0.245446179477,0.0951274488599,0.262671535015,0.2294684296,0.326679420813,,,,,
2016-07-02 14:30:00,0.000381178898624,0.162886967683,0.238657243622,0.286348933423,0.130305393785,0.25867600323,0.257230185929,0.306390106844,,,,,
2016-07-02 15:00:00,0.0372546699218,0.157926019454,0.217060207543,0.283991181607,0.118082518555,0.244793325256,0.242815959634,0.306641561393,,,,,
2016-07-02 15:30:00,0.0690222537879,0.194430832799,0.211780520405,0.31178521978,0.128020458826,0.23691105975,0.240561376822,0.303095499841,,,,,
2016-07-02 16:00:00,0.0203201959308,0.112402740411,0.149098525787,0.234850468626,0.138557881107,0.304557642754,0.259747797598,0.333563498899,,,,,
2016-07-02 16:30:00,0.0440372782842,0.136533614763,0.177758317828,0.247848045039,0.144563001215,0.278324446764,0.264657444674,0.32178364047,,,,,
2016-07-02 17:00:00,0.0322720804463,0.112887938107,0.147902880828,0.222579811883,0.113195267793,0.267641606415,0.239067069846,0.306362676718,,,,,
2016-07-02 17:30:00,0.0378535721648,0.0795130606355,0.135996955743,0.184750768238,0.0728003149777,0.295369827305,0.303205353624,0.329612999695,,,,,
2016-07-02 17:30:00,0.0378535721648,0.0795130606355,0.135996955743,0.184750768238,0.0828612493682,0.178382959398,0.176250437597,0.263393194819,,,,,
2016-07-02 17:30:00,0.0567287763116,0.112637005784,0.215580910986,0.221302348429,0.0728003149777,0.295369827305,0.303205353624,0.329612999695,,,,,
2016-07-02 17:30:00,0.0567287763116,0.112637005784,0.215580910986,0.221302348429,0.0828612493682,0.178382959398,0.176250437597,0.263393194819,,,,,
2016-07-02 18:00:00,0.0362630834945,0.106461382533,0.148575907235,0.242434035691,0.0928481661704,0.244870188771,0.234132104257,0.313278782266,,,,,
2016-07-02 18:30:00,0.0690508356134,0.16349007974,0.20382805821,0.284017800541,0.0970163553648,0.205553223528,0.215440603538,0.30123093459,,,,,
2016-07-02 19:00:00,0.0342126374997,0.106682655479,0.138675578406,0.234004547442,0.0844182964841,0.170498507695,0.20606889806,0.269907744506,,,,,
2016-07-02 19:30:00,0.0238663223569,0.109623552548,0.143248141732,0.234908510459,0.0905601749199,0.204403816035,0.216026259375,0.281506214047,,,,,
2016-07-02 20:00:00,0.0457901624445,0.138416692141,0.155217949832,0.266712497566,0.148087164325,0.320988437345,0.217685553619,0.345556287876,,,,,
2016-07-02 20:30:00,0.0634311297076,0.144176149555,0.206203469343,0.24284010637,0.156481793017,0.258235348881,0.259446784238,0.309814929452,,,,,
2016-07-02 21:00:00,0.0498631705349,0.179106429223,0.17922492785,0.29531346495,0.108390422078,0.240996044186,0.234433573921,0.285300170207,,,,,
2016-07-02 21:30:00,0.0249795524817,0.172677324839,0.199262751875,0.293995918501,0.146841538995,0.269337797619,0.270799099705,0.308772499112,,,,,
2016-07-02 22:00:00,0.0326622632621,0.123294608923,0.116107846674,0.256571321061,0.105699131163,0.217441577335,0.231529593971,0.277581279189,,,,,
2016-07-02 22:30:00,0.0269265868731,0.0839254866274,0.128851785004,0.209939031692,0.128192022077,0.242940102417,0.264559760299,0.295797728608,,,,,
2016-07-02 23:00:00,0.0871906231628,0.182238840121,0.258511350133,0.334571338848,0.122161829332,0.253315197429,0.250834300291,0.302478353793,,,,,
2016-07-02 23:30:00,0.0534800964319,0.133261675852,0.184398674943,0.284225502764,0.123841516405,0.257205705515,0.288216263895,0.304815006182,,,,,
2016-07-03 00:00:00,0.0207688993106,0.08477162498,0.0991307542001,0.211268604456,0.115796313904,0.274330849309,0.246791933057,0.330273982776,,,,,
2016-07-03 00:30:00,0.0454055427136,0.143792937135,0.170182363461,0.262642683699,0.144806105989,0.299358820611,0.267818358875,0.330473716348,,,,,
2016-07-03 01:00:00,0.0405144842866,0.120201158232,0.154741724307,0.22944583668,0.128408213932,0.245366526793,0.224693635058,0.287949910184,,,,,
2016-07-03 01:30:00,0.0242170086731,0.124902978523,0.161925502621,0.255436347951,0.150655647958,0.234040774041,0.239103439224,0.292741279057,,,,,
2016-07-03 02:00:00,0.0455376273558,0.126279024006,0.136982184623,0.245722899404,0.11404424888,0.227783212767,0.222102819441,0.284387844482,,,,,
2016-07-03 02:30:00,0.0157571845825,0.120502268816,0.15100875389,0.273234769061,0.149632542651,0.262539271558,0.243395429878,0.303538832867,,,,,
2016-07-03 02:30:00,0.0157571845825,0.120502268816,0.15100875389,0.273234769061,0.153990664218,0.242661463116,0.277716637226,0.269954937289,,,,,
2016-07-03 02:30:00,0.028104993598,0.088134869825,0.158814664781,0.216704121166,0.149632542651,0.262539271558,0.243395429878,0.303538832867,,,,,
2016-07-03 02:30:00,0.028104993598,0.088134869825,0.158814664781,0.216704121166,0.153990664218,0.242661463116,0.277716637226,0.269954937289,,,,,
2016-07-03 03:00:00,0.00974066192817,0.0801646045396,0.140092776071,0.227864320266,0.0600089478423,0.114799114466,0.174362242764,0.224710787269,,,,,
2016-07-03 03:30:00,0.000101789186297,0.0786598378148,0.147600637584,0.2195687811,0.119618336389,0.230025342392,0.236725620377,0.295494400752,,,,,
2016-07-03 04:00:00,0.0323840885524,0.143086224217,0.179224724355,0.262893623017,0.134897136594,0.272089584713,0.263429975121,0.333329610506,,,,,
2016-07-03 04:30:00,-0.00548980589302,0.110094609691,0.171817631572,0.251263638904,0.141414352606,0.250929425679,0.246021587454,0.299440891373,,,,,
2016-07-03 05:00:00,0.037374116062,0.1396776382,0.154068604128,0.25103252694,0.144855192442,0.262430609425,0.242323084401,0.276181265668,,,,,
2016-07-03 05:30:00,0.0523690319343,0.142302646025,0.164029080583,0.270850486689,0.192801536071,0.295222747338,0.240083288253,0.290795733262,,,,,
2016-07-03 06:00:00,0.0455789037065,0.143935801343,0.146228049914,0.246642092348,0.133294915896,0.237831733484,0.223269280226,0.27733173674,,,,,
2016-07-03 06:30:00,0.0179403829966,0.12149022829,0.137992377695,0.24046334587,0.167609438487,0.262662634332,0.243712994682,0.276447412741,,,,,
2016-07-03 07:00:00,0.0169658914528,0.113501381767,0.137303931807,0.248986507714,0.116161537426,0.231408138452,0.239427353188,0.277482673001,,,,,
2016-07-03 07:30:00,0.0120100404509,0.149242723782,0.160618817864,0.284917226767,0.124684586175,0.251734664002,0.240373756276,0.283059322602,,,,,
2016-07-03 08:00:00,0.0439201880117,0.153014633324,0.166198499365,0.28766558359,0.157746356516,0.243996962501,0.247924637723,0.32395606839,,,,,
2016-07-03 08:30:00,0.0493687143171,0.149561641257,0.159768756348,0.283035255547,0.138975822966,0.255604409835,0.233910614405,0.311424877136,,,,,
2016-07-03 09:00:00,0.0113104865482,0.0964656202693,0.144377630415,0.22542749241,0.132569876469,0.220541535666,0.235838968316,0.290993656911,,,,,
2016-07-03 09:30:00,0.0136375789533,0.123391522575,0.196405995899,0.253425934275,0.159144528432,0.26803357233,0.237660775082,0.302118892323,,,,,
2016-07-03 10:00:00,0.0287585761278,0.137971595656,0.154821998547,0.274963615838,0.153142324888,0.254716083552,0.247317843066,0.320431460543,,,,,
2016-07-03 10:30:00,0.0768025368611,0.123938467688,0.237303242009,0.268453309416,0.150913624998,0.234923711182,0.272669882153,0.269944199013,,,,,
2016-07-03 11:00:00,0.0475581995032,0.150209502144,0.188600138911,0.283884901475,0.0987705545547,0.219657234875,0.235825464299,0.244850150675,,,,,
2016-07-03 11:30:00,0.0180150267995,0.0970765817835,0.148386469732,0.230603476377,0.118667563002,0.230448241557,0.254085962081,0.28233902621,,,,,
2016-07-03 12:00:00,-0.015,0.04,0.0474341649025,0.126491106407,0.0423076923077,0.205128205128,0.212961414586,0.288304800723,,,,,
2016-07-03 12:00:00,-0.015,0.04,0.0474341649025,0.126491106407,0.114888436984,0.251770384813,0.241158978553,0.321928614128,,,,,
2016-07-03 12:00:00,0.0408242627694,0.129241802584,0.149501015518,0.269019444917,0.0423076923077,0.205128205128,0.212961414586,0.288304800723,,,,,
2016-07-03 12:00:00,0.0408242627694,0.129241802584,0.149501015518,0.269019444917,0.114888436984,0.251770384813,0.241158978553,0.321928614128,,,,,
2016-07-03 12:30:00,0.0378254811245,0.102920652276,0.143719548419,0.231377918948,0.138781448021,0.218900574064,0.242701211623,0.288656863345,,,,,
2016-07-03 13:00:00,0.0285805679301,0.113594856371,0.152531331066,0.2384071229,0.0987967020605,0.232843686677,0.242972876445,0.29001552767,,,,,
2016-07-03 13:30:00,0.0448061425219,0.141361376241,0.168248932034,0.261320235142,0.116852026702,0.238182966024,0.24222256683,0.286050512048,,,,,
2016-07-03 14:00:00,0.0307155019279,0.10888289983,0.145144643785,0.243611013207,0.133190229446,0.256635473,0.237900456838,0.30095995022,,,,,
2016-07-03 14:30:00,0.0266660791175,0.113690437504,0.171200418492,0.228943137801,0.102102741349,0.306801691636,0.221775717114,0.282638372968,,,,,
2016-07-03 15:00:00,0.0357165907685,0.114009160873,0.180195353183,0.232453466697,0.0976162337406,0.238040828332,0.232237725546,0.297916259506,,,,,
2016-07-03 15:30:00,0.0670724408778,0.164945992774,0.216430134236,0.300592807456,0.145649969261,0.240159996935,0.274908332999,0.291082620232,,,,,
2016-07-03 16:00:00,0.0382451125823,0.141293102059,0.166993381646,0.262913508993,0.109256926588,0.285125602607,0.273764129405,0.333009382498,,,,,
2016-07-03 16:30:00,0.0203601207493,0.0989293882218,0.159499507601,0.227288271242,0.138969398071,0.244915376009,0.271270674746,0.31425686349,,,,,
2016-07-03 17:00:00,0.03659997871,0.150074026389,0.169248655686,0.260014079737,0.129588135278,0.252261972463,0.26711732498,0.294485526492,,,,,
2016-07-03 17:30:00,0.020984491034,0.0994381368124,0.137636785724,0.237292728116,0.148723386671,0.297434593523,0.257638593879,0.341010492873,,,,,
2016-07-03 18:00:00,0.0699644956472,0.172928844235,0.205888426715,0.304714650408,0.119901835842,0.240684414556,0.236890530527,0.311842007183,,,,,
2016-07-03 18:30:00,0.0361910424316,0.0920414269275,0.125092534656,0.207850251848,0.11406998773,0.212522552298,0.253750346917,0.285792356397,,,,,
2016-07-03 19:00:00,0.0432963702115,0.128196380582,0.171239343985,0.244884607217,0.0921401832886,0.19856773308,0.226199967069,0.278372764645,,,,,
2016-07-03 19:30:00,0.0385478399031,0.113947841213,0.12105491615,0.20606726638,0.0427419354839,0.156451612903,0.15601729984,0.226381659845,,,,,
2016-07-03 19:30:00,0.0385478399031,0.113947841213,0.12105491615,0.20606726638,0.128597450971,0.283435274826,0.24126548714,0.298924132828,,,,,
2016-07-03 19:30:00,0.0556926406927,0.130562770563,0.1226203291,0.23927920379,0.0427419354839,0.156451612903,0.15601729984,0.226381659845,,,,,
2016-07-03 19:30:00,0.0556926406927,0.130562770563,0.1226203291,0.23927920379,0.128597450971,0.283435274826,0.24126548714,0.298924132828,,,,,
2016-07-03 20:00:00,0.0242932924672,0.122317454968,0.14566100203,0.238800585041,0.134599364644,0.272017074806,0.237548701755,0.324157195367,,,,,
2016-07-03 20:30:00,0.0441239210219,0.123516001024,0.149788431506,0.24168336828,0.134983161355,0.232745471961,0.241040839216,0.275367346922,,,,,
2016-07-03 21:00:00,0.0388399091308,0.0969639199766,0.136309569214,0.231028087436,0.119326795661,0.228460618828,0.229257578096,0.282783202097,,,,,
2016-07-03 21:30:00,0.0256377214418,0.150620754584,0.129719109306,0.284296206382,0.0860427131602,0.201276406238,0.210286861794,0.28100199234,,,,,
2016-07-03 22:00:00,0.0217036147516,0.0851611022159,0.091214923172,0.207997454637,0.0661355698801,0.181415619489,0.197743053401,0.264610656668,,,,,
2016-07-03 22:30:00,0.0283339097617,0.112357531188,0.13605097079,0.221523970754,0.0924885425236,0.164883429028,0.211990465223,0.248225288737,,,,,
2016-07-03 23:00:00,0.0284752389866,0.159963142918,0.141903874821,0.295233309896,0.0794636732076,0.229485021187,0.224343526518,0.313697842195,,,,,
2016-07-03 23:30:00,0.0149571151806,0.0999337242963,0.118324942647,0.218105073829,0.0948367914845,0.203883880929,0.2137034963,0.282287461483,,,,,
2016-07-04 00:00:00,0.0193712940383,0.106648255008,0.0910426900504,0.213909881793,0.0773237831071,0.203487025517,0.21890948189,0.284918090051,1.11294,1.11359,1.11240,1.11282,538
2016-07-04 00:30:00,0.0136934223184,0.105284401555,0.0951679592053,0.207102250579,0.0882830058175,0.220578564043,0.210335174186,0.294179073782,1.11283,1.11308,1.11262,1.11296,519
2016-07-04 01:00:00,0.0407305833736,0.140968609804,0.161220148633,0.250621139791,0.0751598133758,0.200792468124,0.219919891814,0.26340653252,1.11304,1.11363,1.11291,1.11358,1295
2016-07-04 01:30:00,0.0500557502146,0.222909099546,0.148984382044,0.228085081049,0.0892546595701,0.243444608629,0.206410971921,0.247015592014,1.11357,1.11363,1.11249,1.11296,1459
2016-07-04 02:00:00,0.0179048138482,0.253448924713,0.115722541432,0.221207989992,0.0514420410752,0.259912489211,0.176208979569,0.24554338561,1.11291,1.11351,1.11274,1.11351,817
2016-07-04 02:30:00,0.0057492371017,0.314957242211,0.120426464368,0.205817059465,0.0762270439224,0.295510624811,0.201332849818,0.246308077792,1.11352,1.11364,1.11255,1.11270,765
2016-07-04 02:30:00,0.0057492371017,0.314957242211,0.120426464368,0.205817059465,0.0917262088818,0.289026563006,0.227724922204,0.242970008737,1.11352,1.11364,1.11255,1.11270,765
2016-07-04 02:30:00,0.0337471139971,0.275165925124,0.143228404877,0.225811500517,0.0762270439224,0.295510624811,0.201332849818,0.246308077792,1.11352,1.11364,1.11255,1.11270,765
2016-07-04 02:30:00,0.0337471139971,0.275165925124,0.143228404877,0.225811500517,0.0917262088818,0.289026563006,0.227724922204,0.242970008737,1.11352,1.11364,1.11255,1.11270,765
2016-07-04 03:00:00,0.083261285581,0.213118333134,0.160321915704,0.232927777811,0.106747203139,0.253635327682,0.226894440412,0.25726029885,1.11270,1.11327,1.11257,1.11297,1019
2016-07-04 03:30:00,0.00596715155964,0.202004791933,0.125496698533,0.228041265793,0.0661967811001,0.215080071754,0.19978718298,0.230428219808,1.11296,1.11300,1.11246,1.11284,1127
2016-07-04 04:00:00,0.0528509413658,0.128532569103,0.194074673385,0.232893126275,0.110533478251,0.205090757361,0.233133230334,0.269935390606,1.11284,1.11332,1.11268,1.11310,1189
2016-07-04 04:30:00,0.00940869482751,0.206069122744,0.101903654306,0.230247568326,0.0578343365854,0.220510532717,0.185363112029,0.246278501357,1.11310,1.11376,1.11307,1.11346,1191
2016-07-04 05:00:00,0.0511992040867,0.235634100581,0.130927914794,0.230254227691,0.0865209548191,0.255332911394,0.184321125599,0.241783532858,1.11347,1.11437,1.11346,1.11406,1407
