date,sentiment,subjectivity,sentiment_var,subjectivity_var
2016-07-02 14:00:00,0.0223893329705,0.117310532223,0.162616512569,0.245446179477
2016-07-02 14:30:00,0.000381178898624,0.162886967683,0.238657243622,0.286348933423
2016-07-02 15:00:00,0.0372546699218,0.157926019454,0.217060207543,0.283991181607
2016-07-02 15:30:00,0.0690222537879,0.194430832799,0.211780520405,0.31178521978
2016-07-02 16:00:00,0.0203201959308,0.112402740411,0.149098525787,0.234850468626
2016-07-02 16:30:00,0.0440372782842,0.136533614763,0.177758317828,0.247848045039
2016-07-02 17:00:00,0.0322720804463,0.112887938107,0.147902880828,0.222579811883
2016-07-02 17:30:00,0.0378535721648,0.0795130606355,0.135996955743,0.184750768238
2016-07-02 17:30:00,0.0567287763116,0.112637005784,0.215580910986,0.221302348429
2016-07-02 18:00:00,0.0362630834945,0.106461382533,0.148575907235,0.242434035691
