date,usd_sent_mean,usd_subj_mean,usd_sent_std,usd_subj_std
2016-07-02 14:30:00,0.130305393785,0.25867600323,0.257230185929,0.306390106844
2016-07-02 15:00:00,0.118082518555,0.244793325256,0.242815959634,0.306641561393
2016-07-02 15:30:00,0.128020458826,0.23691105975,0.240561376822,0.303095499841
2016-07-02 16:00:00,0.138557881107,0.304557642754,0.259747797598,0.333563498899
2016-07-02 16:30:00,0.144563001215,0.278324446764,0.264657444674,0.32178364047
2016-07-02 17:00:00,0.113195267793,0.267641606415,0.239067069846,0.306362676718
2016-07-02 17:30:00,0.0828612493682,0.178382959398,0.176250437597,0.263393194819
2016-07-02 17:30:00,0.0728003149777,0.295369827305,0.303205353624,0.329612999695
2016-07-02 18:00:00,0.0928481661704,0.244870188771,0.234132104257,0.313278782266
2016-07-02 18:30:00,0.0970163553648,0.205553223528,0.215440603538,0.30123093459
